"","Duration","Sci_LR_Scale","Den_LR_Scale","Sci_DataSet","Den_DataSet","Sci_Mem","Den_Mem","Com_Form","Den_Prop","Agent","Agent_pH","Agent_pH_Var"
"5281",1998.83333333333,"0 (Neutral)",".015 (Biased)","GISTEMP","HadCRUT","15","3","Disportionate (2x Contrarian)","10% Contrarian","Contrarian",0.00458924469401049,3.18461027640377e-05
"5282",1999,"0 (Neutral)",".015 (Biased)","GISTEMP","HadCRUT","15","3","Disportionate (2x Contrarian)","10% Contrarian","Contrarian",0.00505838922955756,3.96573592815901e-05
"5283",1999.16666666667,"0 (Neutral)",".015 (Biased)","GISTEMP","HadCRUT","15","3","Disportionate (2x Contrarian)","10% Contrarian","Contrarian",0.00444328839538576,3.07852248681954e-05
"5284",1999.33333333333,"0 (Neutral)",".015 (Biased)","GISTEMP","HadCRUT","15","3","Disportionate (2x Contrarian)","10% Contrarian","Contrarian",0.0043687139681237,3.0133642274846e-05
"5285",1999.5,"0 (Neutral)",".015 (Biased)","GISTEMP","HadCRUT","15","3","Disportionate (2x Contrarian)","10% Contrarian","Contrarian",0.00428917552265467,2.91929498613548e-05
"5286",1999.66666666667,"0 (Neutral)",".015 (Biased)","GISTEMP","HadCRUT","15","3","Disportionate (2x Contrarian)","10% Contrarian","Contrarian",0.0042021294325974,2.80585842253981e-05
"5287",1999.83333333333,"0 (Neutral)",".015 (Biased)","GISTEMP","HadCRUT","15","3","Disportionate (2x Contrarian)","10% Contrarian","Contrarian",0.00411564698628715,2.69330266147527e-05
"5288",2000,"0 (Neutral)",".015 (Biased)","GISTEMP","HadCRUT","15","3","Disportionate (2x Contrarian)","10% Contrarian","Contrarian",0.00403834831614083,2.61815884066253e-05
"5289",2000.16666666667,"0 (Neutral)",".015 (Biased)","GISTEMP","HadCRUT","15","3","Disportionate (2x Contrarian)","10% Contrarian","Contrarian",0.00295088745069933,1.41474306713019e-05
"5290",2000.33333333333,"0 (Neutral)",".015 (Biased)","GISTEMP","HadCRUT","15","3","Disportionate (2x Contrarian)","10% Contrarian","Contrarian",0.00278251348445404,1.27316226668717e-05
"5291",2000.5,"0 (Neutral)",".015 (Biased)","GISTEMP","HadCRUT","15","3","Disportionate (2x Contrarian)","10% Contrarian","Contrarian",0.00261572167505082,1.14999946835986e-05
"5292",2000.66666666667,"0 (Neutral)",".015 (Biased)","GISTEMP","HadCRUT","15","3","Disportionate (2x Contrarian)","10% Contrarian","Contrarian",0.00245913669184323,1.00310673957731e-05
"5293",2000.83333333333,"0 (Neutral)",".015 (Biased)","GISTEMP","HadCRUT","15","3","Disportionate (2x Contrarian)","10% Contrarian","Contrarian",0.00230732670148776,8.77033084017801e-06
"5294",2001,"0 (Neutral)",".015 (Biased)","GISTEMP","HadCRUT","15","3","Disportionate (2x Contrarian)","10% Contrarian","Contrarian",0.00217280196635639,7.78284542894447e-06
"5295",2001.16666666667,"0 (Neutral)",".015 (Biased)","GISTEMP","HadCRUT","15","3","Disportionate (2x Contrarian)","10% Contrarian","Contrarian",0.00245018354821919,9.87183278257119e-06
"5296",2001.33333333333,"0 (Neutral)",".015 (Biased)","GISTEMP","HadCRUT","15","3","Disportionate (2x Contrarian)","10% Contrarian","Contrarian",0.00249838713310242,1.02692703555141e-05
"5297",2001.5,"0 (Neutral)",".015 (Biased)","GISTEMP","HadCRUT","15","3","Disportionate (2x Contrarian)","10% Contrarian","Contrarian",0.00254758022652218,1.06757636080827e-05
"5298",2001.66666666667,"0 (Neutral)",".015 (Biased)","GISTEMP","HadCRUT","15","3","Disportionate (2x Contrarian)","10% Contrarian","Contrarian",0.00259850279868397,1.11012761036558e-05
"5299",2001.83333333333,"0 (Neutral)",".015 (Biased)","GISTEMP","HadCRUT","15","3","Disportionate (2x Contrarian)","10% Contrarian","Contrarian",0.00264943210859404,1.16387123370962e-05
"5300",2002,"0 (Neutral)",".015 (Biased)","GISTEMP","HadCRUT","15","3","Disportionate (2x Contrarian)","10% Contrarian","Contrarian",0.00269900746210759,1.20920445316011e-05
"5301",2002.16666666667,"0 (Neutral)",".015 (Biased)","GISTEMP","HadCRUT","15","3","Disportionate (2x Contrarian)","10% Contrarian","Contrarian",0.0032848914129063,1.78210510359824e-05
"5302",2002.33333333333,"0 (Neutral)",".015 (Biased)","GISTEMP","HadCRUT","15","3","Disportionate (2x Contrarian)","10% Contrarian","Contrarian",0.00343241949656239,1.98279905930438e-05
"5303",2002.5,"0 (Neutral)",".015 (Biased)","GISTEMP","HadCRUT","15","3","Disportionate (2x Contrarian)","10% Contrarian","Contrarian",0.00358741637692888,2.18006936762758e-05
"5304",2002.66666666667,"0 (Neutral)",".015 (Biased)","GISTEMP","HadCRUT","15","3","Disportionate (2x Contrarian)","10% Contrarian","Contrarian",0.00374450753490088,2.37821019974265e-05
"5305",2002.83333333333,"0 (Neutral)",".015 (Biased)","GISTEMP","HadCRUT","15","3","Disportionate (2x Contrarian)","10% Contrarian","Contrarian",0.00391267363354735,2.604656812906e-05
"5306",2003,"0 (Neutral)",".015 (Biased)","GISTEMP","HadCRUT","15","3","Disportionate (2x Contrarian)","10% Contrarian","Contrarian",0.00409145759645747,2.90067201970529e-05
"5307",2003.16666666667,"0 (Neutral)",".015 (Biased)","GISTEMP","HadCRUT","15","3","Disportionate (2x Contrarian)","10% Contrarian","Contrarian",0.00425288630280978,3.12947855851241e-05
"5308",2003.33333333333,"0 (Neutral)",".015 (Biased)","GISTEMP","HadCRUT","15","3","Disportionate (2x Contrarian)","10% Contrarian","Contrarian",0.00433177014586468,3.25429706792209e-05
"5309",2003.5,"0 (Neutral)",".015 (Biased)","GISTEMP","HadCRUT","15","3","Disportionate (2x Contrarian)","10% Contrarian","Contrarian",0.00441228535066782,3.37798369606739e-05
"5310",2003.66666666667,"0 (Neutral)",".015 (Biased)","GISTEMP","HadCRUT","15","3","Disportionate (2x Contrarian)","10% Contrarian","Contrarian",0.00449315045078705,3.4958948073472e-05
"5311",2003.83333333333,"0 (Neutral)",".015 (Biased)","GISTEMP","HadCRUT","15","3","Disportionate (2x Contrarian)","10% Contrarian","Contrarian",0.00457662802722084,3.63083414637025e-05
"5312",2004,"0 (Neutral)",".015 (Biased)","GISTEMP","HadCRUT","15","3","Disportionate (2x Contrarian)","10% Contrarian","Contrarian",0.00465991751616399,3.75624553232929e-05
"5313",2004.16666666667,"0 (Neutral)",".015 (Biased)","GISTEMP","HadCRUT","15","3","Disportionate (2x Contrarian)","10% Contrarian","Contrarian",0.0042595208552602,3.15001695870146e-05
"5314",2004.33333333333,"0 (Neutral)",".015 (Biased)","GISTEMP","HadCRUT","15","3","Disportionate (2x Contrarian)","10% Contrarian","Contrarian",0.00422249520979551,3.08971801173995e-05
"5315",2004.5,"0 (Neutral)",".015 (Biased)","GISTEMP","HadCRUT","15","3","Disportionate (2x Contrarian)","10% Contrarian","Contrarian",0.00419536915789803,3.07666649940868e-05
"5316",2004.66666666667,"0 (Neutral)",".015 (Biased)","GISTEMP","HadCRUT","15","3","Disportionate (2x Contrarian)","10% Contrarian","Contrarian",0.00415873644129156,3.01961832827266e-05
"5317",2004.83333333333,"0 (Neutral)",".015 (Biased)","GISTEMP","HadCRUT","15","3","Disportionate (2x Contrarian)","10% Contrarian","Contrarian",0.00412937711069592,2.98121559673915e-05
"5318",2005,"0 (Neutral)",".015 (Biased)","GISTEMP","HadCRUT","15","3","Disportionate (2x Contrarian)","10% Contrarian","Contrarian",0.0040982585317655,2.95016017436053e-05
"5319",2005.16666666667,"0 (Neutral)",".015 (Biased)","GISTEMP","HadCRUT","15","3","Disportionate (2x Contrarian)","10% Contrarian","Contrarian",0.00414517041724013,3.01679062137274e-05
"5320",2005.33333333333,"0 (Neutral)",".015 (Biased)","GISTEMP","HadCRUT","15","3","Disportionate (2x Contrarian)","10% Contrarian","Contrarian",0.00423605784113719,3.14558686697936e-05
"5321",2005.5,"0 (Neutral)",".015 (Biased)","GISTEMP","HadCRUT","15","3","Disportionate (2x Contrarian)","10% Contrarian","Contrarian",0.00432998518236579,3.2869041604341e-05
"5322",2005.66666666667,"0 (Neutral)",".015 (Biased)","GISTEMP","HadCRUT","15","3","Disportionate (2x Contrarian)","10% Contrarian","Contrarian",0.00442521871081646,3.43181831508258e-05
"5323",2005.83333333333,"0 (Neutral)",".015 (Biased)","GISTEMP","HadCRUT","15","3","Disportionate (2x Contrarian)","10% Contrarian","Contrarian",0.00452231936627675,3.57939057850411e-05
"5324",2006,"0 (Neutral)",".015 (Biased)","GISTEMP","HadCRUT","15","3","Disportionate (2x Contrarian)","10% Contrarian","Contrarian",0.00462181299730119,3.73540252291572e-05
"5325",2006.16666666667,"0 (Neutral)",".015 (Biased)","GISTEMP","HadCRUT","15","3","Disportionate (2x Contrarian)","10% Contrarian","Contrarian",0.00477666350044954,3.98428471017295e-05
"5326",2006.33333333333,"0 (Neutral)",".015 (Biased)","GISTEMP","HadCRUT","15","3","Disportionate (2x Contrarian)","10% Contrarian","Contrarian",0.00492761658918109,4.2339969259949e-05
"5327",2006.5,"0 (Neutral)",".015 (Biased)","GISTEMP","HadCRUT","15","3","Disportionate (2x Contrarian)","10% Contrarian","Contrarian",0.00508339864948036,4.4997113972936e-05
"5328",2006.66666666667,"0 (Neutral)",".015 (Biased)","GISTEMP","HadCRUT","15","3","Disportionate (2x Contrarian)","10% Contrarian","Contrarian",0.00524399362191332,4.78183963125498e-05
"5329",2006.83333333333,"0 (Neutral)",".015 (Biased)","GISTEMP","HadCRUT","15","3","Disportionate (2x Contrarian)","10% Contrarian","Contrarian",0.00540955286581546,5.08041556045463e-05
"5330",2007,"0 (Neutral)",".015 (Biased)","GISTEMP","HadCRUT","15","3","Disportionate (2x Contrarian)","10% Contrarian","Contrarian",0.00558038514925294,5.39928262709356e-05
"5331",2007.16666666667,"0 (Neutral)",".015 (Biased)","GISTEMP","HadCRUT","15","3","Disportionate (2x Contrarian)","10% Contrarian","Contrarian",0.00507315302360222,4.48283862061152e-05
"5332",2007.33333333333,"0 (Neutral)",".015 (Biased)","GISTEMP","HadCRUT","15","3","Disportionate (2x Contrarian)","10% Contrarian","Contrarian",0.00507873140257576,4.49798835916308e-05
"5333",2007.5,"0 (Neutral)",".015 (Biased)","GISTEMP","HadCRUT","15","3","Disportionate (2x Contrarian)","10% Contrarian","Contrarian",0.0050799024557308,4.53100835474108e-05
"5334",2007.66666666667,"0 (Neutral)",".015 (Biased)","GISTEMP","HadCRUT","15","3","Disportionate (2x Contrarian)","10% Contrarian","Contrarian",0.00508476560818114,4.54688506143116e-05
"5335",2007.83333333333,"0 (Neutral)",".015 (Biased)","GISTEMP","HadCRUT","15","3","Disportionate (2x Contrarian)","10% Contrarian","Contrarian",0.00508971168055337,4.5881824842999e-05
"5336",2008,"0 (Neutral)",".015 (Biased)","GISTEMP","HadCRUT","15","3","Disportionate (2x Contrarian)","10% Contrarian","Contrarian",0.00509477635891211,4.5967463408981e-05
"5337",2008.16666666667,"0 (Neutral)",".015 (Biased)","GISTEMP","HadCRUT","15","3","Disportionate (2x Contrarian)","10% Contrarian","Contrarian",0.00434059826407275,3.3602688306716e-05
"5338",2008.33333333333,"0 (Neutral)",".015 (Biased)","GISTEMP","HadCRUT","15","3","Disportionate (2x Contrarian)","10% Contrarian","Contrarian",0.00424022681134856,3.24088768219496e-05
"5339",2008.5,"0 (Neutral)",".015 (Biased)","GISTEMP","HadCRUT","15","3","Disportionate (2x Contrarian)","10% Contrarian","Contrarian",0.00414383724237774,3.13190738022648e-05
"5340",2008.66666666667,"0 (Neutral)",".015 (Biased)","GISTEMP","HadCRUT","15","3","Disportionate (2x Contrarian)","10% Contrarian","Contrarian",0.00404167332661451,2.96609778632746e-05
"5341",2008.83333333333,"0 (Neutral)",".015 (Biased)","GISTEMP","HadCRUT","15","3","Disportionate (2x Contrarian)","10% Contrarian","Contrarian",0.00394965440864716,2.87287536945306e-05
"5342",2009,"0 (Neutral)",".015 (Biased)","GISTEMP","HadCRUT","15","3","Disportionate (2x Contrarian)","10% Contrarian","Contrarian",0.00384824842724481,2.72855320316657e-05
"5343",2009.16666666667,"0 (Neutral)",".015 (Biased)","GISTEMP","HadCRUT","15","3","Disportionate (2x Contrarian)","10% Contrarian","Contrarian",0.00378307311620632,2.63859912114462e-05
"5344",2009.33333333333,"0 (Neutral)",".015 (Biased)","GISTEMP","HadCRUT","15","3","Disportionate (2x Contrarian)","10% Contrarian","Contrarian",0.00377292865914495,2.62225003982136e-05
"5345",2009.5,"0 (Neutral)",".015 (Biased)","GISTEMP","HadCRUT","15","3","Disportionate (2x Contrarian)","10% Contrarian","Contrarian",0.00376463633687518,2.61272691991009e-05
"5346",2009.66666666667,"0 (Neutral)",".015 (Biased)","GISTEMP","HadCRUT","15","3","Disportionate (2x Contrarian)","10% Contrarian","Contrarian",0.00375534322733274,2.59919745936658e-05
"5347",2009.83333333333,"0 (Neutral)",".015 (Biased)","GISTEMP","HadCRUT","15","3","Disportionate (2x Contrarian)","10% Contrarian","Contrarian",0.00374570371513196,2.58473404462501e-05
"5348",2010,"0 (Neutral)",".015 (Biased)","GISTEMP","HadCRUT","15","3","Disportionate (2x Contrarian)","10% Contrarian","Contrarian",0.00373644385045161,2.5723745548291e-05
"5349",2010.16666666667,"0 (Neutral)",".015 (Biased)","GISTEMP","HadCRUT","15","3","Disportionate (2x Contrarian)","10% Contrarian","Contrarian",0.00435694801869001,3.47670730968361e-05
"5350",2010.33333333333,"0 (Neutral)",".015 (Biased)","GISTEMP","HadCRUT","15","3","Disportionate (2x Contrarian)","10% Contrarian","Contrarian",0.0045153633326672,3.74117184575609e-05
"5351",2010.5,"0 (Neutral)",".015 (Biased)","GISTEMP","HadCRUT","15","3","Disportionate (2x Contrarian)","10% Contrarian","Contrarian",0.00467602983690458,4.03108748080448e-05
"5352",2010.66666666667,"0 (Neutral)",".015 (Biased)","GISTEMP","HadCRUT","15","3","Disportionate (2x Contrarian)","10% Contrarian","Contrarian",0.00484438569718772,4.32811275432549e-05
"5353",2010.83333333333,"0 (Neutral)",".015 (Biased)","GISTEMP","HadCRUT","15","3","Disportionate (2x Contrarian)","10% Contrarian","Contrarian",0.00501270117885008,4.68956807856311e-05
"5354",2011,"0 (Neutral)",".015 (Biased)","GISTEMP","HadCRUT","15","3","Disportionate (2x Contrarian)","10% Contrarian","Contrarian",0.00519836250612148,5.06601716227405e-05
"5355",2011.16666666667,"0 (Neutral)",".015 (Biased)","GISTEMP","HadCRUT","15","3","Disportionate (2x Contrarian)","10% Contrarian","Contrarian",0.00458300282541525,3.96239681613494e-05
"5356",2011.33333333333,"0 (Neutral)",".015 (Biased)","GISTEMP","HadCRUT","15","3","Disportionate (2x Contrarian)","10% Contrarian","Contrarian",0.00443850827095113,3.74633394130304e-05
"5357",2011.5,"0 (Neutral)",".015 (Biased)","GISTEMP","HadCRUT","15","3","Disportionate (2x Contrarian)","10% Contrarian","Contrarian",0.00429963343229737,3.513000077832e-05
"5358",2011.66666666667,"0 (Neutral)",".015 (Biased)","GISTEMP","HadCRUT","15","3","Disportionate (2x Contrarian)","10% Contrarian","Contrarian",0.00417064625827856,3.34401916250096e-05
"5359",2011.83333333333,"0 (Neutral)",".015 (Biased)","GISTEMP","HadCRUT","15","3","Disportionate (2x Contrarian)","10% Contrarian","Contrarian",0.00404144423981658,3.15332411364087e-05
"5360",2012,"0 (Neutral)",".015 (Biased)","GISTEMP","HadCRUT","15","3","Disportionate (2x Contrarian)","10% Contrarian","Contrarian",0.0039174642481926,2.98777255280375e-05
"5361",2012.16666666667,"0 (Neutral)",".015 (Biased)","GISTEMP","HadCRUT","15","3","Disportionate (2x Contrarian)","10% Contrarian","Contrarian",0.00341708368262018,2.2854295085529e-05
"5362",2012.33333333333,"0 (Neutral)",".015 (Biased)","GISTEMP","HadCRUT","15","3","Disportionate (2x Contrarian)","10% Contrarian","Contrarian",0.00329568825887368,2.13992186926807e-05
"5363",2012.5,"0 (Neutral)",".015 (Biased)","GISTEMP","HadCRUT","15","3","Disportionate (2x Contrarian)","10% Contrarian","Contrarian",0.003181020304228,2.01922173228507e-05
"5364",2012.66666666667,"0 (Neutral)",".015 (Biased)","GISTEMP","HadCRUT","15","3","Disportionate (2x Contrarian)","10% Contrarian","Contrarian",0.00306577867933327,1.87317463058885e-05
"5365",2012.83333333333,"0 (Neutral)",".015 (Biased)","GISTEMP","HadCRUT","15","3","Disportionate (2x Contrarian)","10% Contrarian","Contrarian",0.00295483403395926,1.74828899729409e-05
"5366",2013,"0 (Neutral)",".015 (Biased)","GISTEMP","HadCRUT","15","3","Disportionate (2x Contrarian)","10% Contrarian","Contrarian",0.00285012013756862,1.61799906865178e-05
"5367",2013.16666666667,"0 (Neutral)",".015 (Biased)","GISTEMP","HadCRUT","15","3","Disportionate (2x Contrarian)","10% Contrarian","Contrarian",0.00304861371953261,1.84718859067974e-05
"5368",2013.33333333333,"0 (Neutral)",".015 (Biased)","GISTEMP","HadCRUT","15","3","Disportionate (2x Contrarian)","10% Contrarian","Contrarian",0.00307611333648528,1.88044010072367e-05
"5369",2013.5,"0 (Neutral)",".015 (Biased)","GISTEMP","HadCRUT","15","3","Disportionate (2x Contrarian)","10% Contrarian","Contrarian",0.00310746746080409,1.92493531984335e-05
"5370",2013.66666666667,"0 (Neutral)",".015 (Biased)","GISTEMP","HadCRUT","15","3","Disportionate (2x Contrarian)","10% Contrarian","Contrarian",0.00313648016401152,1.96290034911061e-05
"5371",2013.83333333333,"0 (Neutral)",".015 (Biased)","GISTEMP","HadCRUT","15","3","Disportionate (2x Contrarian)","10% Contrarian","Contrarian",0.0031658068990168,2.00264196276057e-05
"5372",2014,"0 (Neutral)",".015 (Biased)","GISTEMP","HadCRUT","15","3","Disportionate (2x Contrarian)","10% Contrarian","Contrarian",0.00319441794152612,2.04006953638379e-05
"5373",2014.16666666667,"0 (Neutral)",".015 (Biased)","GISTEMP","HadCRUT","15","3","Disportionate (2x Contrarian)","10% Contrarian","Contrarian",0.00349538476672178,2.43465656773133e-05
"5374",2014.33333333333,"0 (Neutral)",".015 (Biased)","GISTEMP","HadCRUT","15","3","Disportionate (2x Contrarian)","10% Contrarian","Contrarian",0.00353443286788328,2.50155397761196e-05
"5375",2014.5,"0 (Neutral)",".015 (Biased)","GISTEMP","HadCRUT","15","3","Disportionate (2x Contrarian)","10% Contrarian","Contrarian",0.00357617911412597,2.5691148937476e-05
"5376",2014.66666666667,"0 (Neutral)",".015 (Biased)","GISTEMP","HadCRUT","15","3","Disportionate (2x Contrarian)","10% Contrarian","Contrarian",0.00361684247955818,2.61615727850239e-05
"5377",2014.83333333333,"0 (Neutral)",".015 (Biased)","GISTEMP","HadCRUT","15","3","Disportionate (2x Contrarian)","10% Contrarian","Contrarian",0.00365376583510165,2.67441805613648e-05
"5378",2015,"0 (Neutral)",".015 (Biased)","GISTEMP","HadCRUT","15","3","Disportionate (2x Contrarian)","10% Contrarian","Contrarian",0.00369393370953613,2.73766872098212e-05
"5379",2015.16666666667,"0 (Neutral)",".015 (Biased)","GISTEMP","HadCRUT","15","3","Disportionate (2x Contrarian)","10% Contrarian","Contrarian",0.00473815620720748,4.45392329724141e-05
"5380",2015.33333333333,"0 (Neutral)",".015 (Biased)","GISTEMP","HadCRUT","15","3","Disportionate (2x Contrarian)","10% Contrarian","Contrarian",0.00498669515784191,5.12338652500158e-05
"5381",2015.5,"0 (Neutral)",".015 (Biased)","GISTEMP","HadCRUT","15","3","Disportionate (2x Contrarian)","10% Contrarian","Contrarian",0.00524089780988489,5.6483799546798e-05
"5382",2015.66666666667,"0 (Neutral)",".015 (Biased)","GISTEMP","HadCRUT","15","3","Disportionate (2x Contrarian)","10% Contrarian","Contrarian",0.00551171029114035,6.35105832476528e-05
"5383",2015.83333333333,"0 (Neutral)",".015 (Biased)","GISTEMP","HadCRUT","15","3","Disportionate (2x Contrarian)","10% Contrarian","Contrarian",0.00578697274550819,7.067056111116e-05
"5384",2016,"0 (Neutral)",".015 (Biased)","GISTEMP","HadCRUT","15","3","Disportionate (2x Contrarian)","10% Contrarian","Contrarian",0.00606924582606401,7.86567549841251e-05
"5385",2016.16666666667,"0 (Neutral)",".015 (Biased)","GISTEMP","HadCRUT","15","3","Disportionate (2x Contrarian)","10% Contrarian","Contrarian",0.00750150602692211,0.000118191366325839
"5386",2016.33333333333,"0 (Neutral)",".015 (Biased)","GISTEMP","HadCRUT","15","3","Disportionate (2x Contrarian)","10% Contrarian","Contrarian",0.00788470865141726,0.000131157282553521
"5387",2016.5,"0 (Neutral)",".015 (Biased)","GISTEMP","HadCRUT","15","3","Disportionate (2x Contrarian)","10% Contrarian","Contrarian",0.00828664225994302,0.000145126365140786
"5388",2016.66666666667,"0 (Neutral)",".015 (Biased)","GISTEMP","HadCRUT","15","3","Disportionate (2x Contrarian)","10% Contrarian","Contrarian",0.00870729675398261,0.000160761088317032
"5389",2016.83333333333,"0 (Neutral)",".015 (Biased)","GISTEMP","HadCRUT","15","3","Disportionate (2x Contrarian)","10% Contrarian","Contrarian",0.00915459335342697,0.000179037051095177
"5390",2017,"0 (Neutral)",".015 (Biased)","GISTEMP","HadCRUT","15","3","Disportionate (2x Contrarian)","10% Contrarian","Contrarian",0.00962295131901811,0.000196807759964035
"5391",1953,"0 (Neutral)",".015 (Biased)","GISTEMP","HadCRUT","15","3","Disportionate (2x Contrarian)","20% Contrarian","Contrarian",0.01,4.83901996077195e-35
"5392",1953.16666666667,"0 (Neutral)",".015 (Biased)","GISTEMP","HadCRUT","15","3","Disportionate (2x Contrarian)","20% Contrarian","Contrarian",0.0131407460756816,3.02438747548247e-34
"5393",1953.33333333333,"0 (Neutral)",".015 (Biased)","GISTEMP","HadCRUT","15","3","Disportionate (2x Contrarian)","20% Contrarian","Contrarian",0.017019139482389,3.57774136788818e-08
"5394",1953.5,"0 (Neutral)",".015 (Biased)","GISTEMP","HadCRUT","15","3","Disportionate (2x Contrarian)","20% Contrarian","Contrarian",0.0220164455958884,1.19578051687158e-07
"5395",1953.66666666667,"0 (Neutral)",".015 (Biased)","GISTEMP","HadCRUT","15","3","Disportionate (2x Contrarian)","20% Contrarian","Contrarian",0.0284382897410461,2.96444354454589e-07
"5396",1953.83333333333,"0 (Neutral)",".015 (Biased)","GISTEMP","HadCRUT","15","3","Disportionate (2x Contrarian)","20% Contrarian","Contrarian",0.0366618501389808,6.45491304699308e-07
"5397",1954,"0 (Neutral)",".015 (Biased)","GISTEMP","HadCRUT","15","3","Disportionate (2x Contrarian)","20% Contrarian","Contrarian",0.0471494631034212,1.30840160568205e-06
"5398",1954.16666666667,"0 (Neutral)",".015 (Biased)","GISTEMP","HadCRUT","15","3","Disportionate (2x Contrarian)","20% Contrarian","Contrarian",0.0419138917291755,1.04541917623346e-06
"5399",1954.33333333333,"0 (Neutral)",".015 (Biased)","GISTEMP","HadCRUT","15","3","Disportionate (2x Contrarian)","20% Contrarian","Contrarian",0.0404894054932117,8.06589970319081e-06
"5400",1954.5,"0 (Neutral)",".015 (Biased)","GISTEMP","HadCRUT","15","3","Disportionate (2x Contrarian)","20% Contrarian","Contrarian",0.0391093731572776,1.42265123479711e-05
"5401",1954.66666666667,"0 (Neutral)",".015 (Biased)","GISTEMP","HadCRUT","15","3","Disportionate (2x Contrarian)","20% Contrarian","Contrarian",0.0377853109473896,1.93238601460503e-05
"5402",1954.83333333333,"0 (Neutral)",".015 (Biased)","GISTEMP","HadCRUT","15","3","Disportionate (2x Contrarian)","20% Contrarian","Contrarian",0.0365067871724458,2.40156655018282e-05
"5403",1955,"0 (Neutral)",".015 (Biased)","GISTEMP","HadCRUT","15","3","Disportionate (2x Contrarian)","20% Contrarian","Contrarian",0.0352492321586909,2.8074761789437e-05
"5404",1955.16666666667,"0 (Neutral)",".015 (Biased)","GISTEMP","HadCRUT","15","3","Disportionate (2x Contrarian)","20% Contrarian","Contrarian",0.0247436737660361,1.41374831662245e-05
"5405",1955.33333333333,"0 (Neutral)",".015 (Biased)","GISTEMP","HadCRUT","15","3","Disportionate (2x Contrarian)","20% Contrarian","Contrarian",0.0212303332523193,2.06447292533671e-05
"5406",1955.5,"0 (Neutral)",".015 (Biased)","GISTEMP","HadCRUT","15","3","Disportionate (2x Contrarian)","20% Contrarian","Contrarian",0.0181981386625776,2.29801693516227e-05
"5407",1955.66666666667,"0 (Neutral)",".015 (Biased)","GISTEMP","HadCRUT","15","3","Disportionate (2x Contrarian)","20% Contrarian","Contrarian",0.0155681707438774,2.26436072389097e-05
"5408",1955.83333333333,"0 (Neutral)",".015 (Biased)","GISTEMP","HadCRUT","15","3","Disportionate (2x Contrarian)","20% Contrarian","Contrarian",0.0133365662305834,2.10704623667792e-05
"5409",1956,"0 (Neutral)",".015 (Biased)","GISTEMP","HadCRUT","15","3","Disportionate (2x Contrarian)","20% Contrarian","Contrarian",0.0114506291354979,1.8940889467168e-05
"5410",1956.16666666667,"0 (Neutral)",".015 (Biased)","GISTEMP","HadCRUT","15","3","Disportionate (2x Contrarian)","20% Contrarian","Contrarian",0.00945870668950478,1.29842902349375e-05
"5411",1956.33333333333,"0 (Neutral)",".015 (Biased)","GISTEMP","HadCRUT","15","3","Disportionate (2x Contrarian)","20% Contrarian","Contrarian",0.00839461024608275,1.04924426438998e-05
"5412",1956.5,"0 (Neutral)",".015 (Biased)","GISTEMP","HadCRUT","15","3","Disportionate (2x Contrarian)","20% Contrarian","Contrarian",0.0074435182445109,8.4596200988012e-06
"5413",1956.66666666667,"0 (Neutral)",".015 (Biased)","GISTEMP","HadCRUT","15","3","Disportionate (2x Contrarian)","20% Contrarian","Contrarian",0.00660663332695278,6.85731961555102e-06
"5414",1956.83333333333,"0 (Neutral)",".015 (Biased)","GISTEMP","HadCRUT","15","3","Disportionate (2x Contrarian)","20% Contrarian","Contrarian",0.00586037469236092,5.51586513626808e-06
"5415",1957,"0 (Neutral)",".015 (Biased)","GISTEMP","HadCRUT","15","3","Disportionate (2x Contrarian)","20% Contrarian","Contrarian",0.00519716630328504,4.4306140045848e-06
"5416",1957.16666666667,"0 (Neutral)",".015 (Biased)","GISTEMP","HadCRUT","15","3","Disportionate (2x Contrarian)","20% Contrarian","Contrarian",0.00619100208687159,6.27223257543913e-06
"5417",1957.33333333333,"0 (Neutral)",".015 (Biased)","GISTEMP","HadCRUT","15","3","Disportionate (2x Contrarian)","20% Contrarian","Contrarian",0.00659827305918758,7.56071115402322e-06
"5418",1957.5,"0 (Neutral)",".015 (Biased)","GISTEMP","HadCRUT","15","3","Disportionate (2x Contrarian)","20% Contrarian","Contrarian",0.00703518625874442,9.09925767166431e-06
"5419",1957.66666666667,"0 (Neutral)",".015 (Biased)","GISTEMP","HadCRUT","15","3","Disportionate (2x Contrarian)","20% Contrarian","Contrarian",0.00749147516770199,1.08903075449474e-05
"5420",1957.83333333333,"0 (Neutral)",".015 (Biased)","GISTEMP","HadCRUT","15","3","Disportionate (2x Contrarian)","20% Contrarian","Contrarian",0.00798518818195022,1.2997040267485e-05
"5421",1958,"0 (Neutral)",".015 (Biased)","GISTEMP","HadCRUT","15","3","Disportionate (2x Contrarian)","20% Contrarian","Contrarian",0.00850495134048508,1.55390019362106e-05
"5422",1958.16666666667,"0 (Neutral)",".015 (Biased)","GISTEMP","HadCRUT","15","3","Disportionate (2x Contrarian)","20% Contrarian","Contrarian",0.0117340613260286,2.93231104128819e-05
"5423",1958.33333333333,"0 (Neutral)",".015 (Biased)","GISTEMP","HadCRUT","15","3","Disportionate (2x Contrarian)","20% Contrarian","Contrarian",0.0135796383263569,4.43581717940997e-05
"5424",1958.5,"0 (Neutral)",".015 (Biased)","GISTEMP","HadCRUT","15","3","Disportionate (2x Contrarian)","20% Contrarian","Contrarian",0.0156854375899729,6.64889347345719e-05
